fk_x_invoice_hub_id,created_at,fk_x_currency_ref_cd,due_amt,total_amt,subtotal_amt,fee_amt,paid_ind,closed_ind,forgiven_ind,attempt_cnt,x_receipt_id,next_attempt_at,period_start_at,period_end_at,description,fk_s_change_context_id,row_hash,fk_x_invoice_hub_id_raw
11E713781BBA594BA211020AF2129A61,"2017-03-27 22:33:44.089",USD,2094,2094,2094,0,1,1,0,1,2087-4140,NULL,NULL,NULL,NULL,11E713781BC29872BCDA06616AC582AF,A146E2C39B20B4CAD92E28ED1B912DE3,...
11E713781C40EE04A211020AF2129A61,"2017-03-27 22:33:45.247",USD,7734,7734,7734,0,1,1,0,1,2178-6825,NULL,NULL,NULL,NULL,11E713781C7362FEBCDA06616AC582AF,8D430FCFBDDA112DF27798094F09FFEC,...
11E713781D3734DDA211020AF2129A61,"2017-03-27 22:33:47.055",USD,6560,6560,6560,0,1,1,0,1,2264-1547,NULL,NULL,NULL,NULL,11E713781D87254DBCDA06616AC582AF,4B06D4B4CB27052D54B45351BE17D921,...
11E713781E52DE0CA211020AF2129A61,"2017-03-27 22:33:48.752",USD,6831,6831,6831,0,1,1,0,1,2604-6437,NULL,NULL,NULL,NULL,11E713781E8A1E41BCDA06616AC582AF,EEB0B329C63F176AAA99685E54C88E8D,...
11E713781F531001A211020AF2129A61,"2017-03-27 22:33:50.434",USD,6007,6007,6007,0,1,1,0,1,2230-6510,NULL,NULL,NULL,NULL,11E713781F8ABC93BCDA06616AC582AF,DEE9F63CE424DFCBD9FE67023D9048B0,...
11E713782018D1BEA211020AF2129A61,"2017-03-27 22:33:51.578",USD,4981,4981,4981,0,1,1,0,1,2476-5242,NULL,NULL,NULL,NULL,11E71378203965A7BCDA06616AC582AF,E30A4F5965B9C68AFF47AB8740059172,...
11E7137820896D47A211020AF2129A61,"2017-03-27 22:33:52.165",USD,2463,2463,2463,0,1,1,0,1,2377-4761,NULL,NULL,NULL,NULL,11E713782092EBACBCDA06616AC582AF,A1DF94C1AE10EA853684F86E8B3A3685,...
11E71378225999A1A211020AF2129A61,"2017-03-27 22:33:55.188",USD,1900,1900,1900,0,1,1,0,1,2586-7518,NULL,"2015-10-25 17:11:51","2015-11-25 16:11:51",NULL,11E71378225FF1FFBCDA06616AC582AF,F64CECFFDEBFDC0FDD03B801A2960D43,...
11E71378245A728EA211020AF2129A61,"2017-03-27 22:33:58.906",USD,26306,26306,26306,0,1,1,0,1,2164-5974,NULL,NULL,NULL,NULL,11E7137824978D06BCDA06616AC582AF,4B5E642D42607DB86DB3249907EC0595,...
11E7137825D21EF7A211020AF2129A61,"2017-03-27 22:34:01.552",USD,29306,29306,29306,0,1,1,0,1,2973-6596,NULL,NULL,NULL,NULL,11E71378262B4A32BCDA06616AC582AF,784FF9940D06BC8F365C8C938546D41E,...
11E7137827C8BEC6A211020AF2129A61,"2017-03-27 22:34:04.747",USD,30613,30613,30613,0,1,1,0,1,2006-7307,NULL,NULL,NULL,NULL,11E713782812BF8CBCDA06616AC582AF,6A16BF8C31E2447B4153C1DAD1C448CB,...
11E7137828B4F37FA211020AF2129A61,"2017-03-27 22:34:05.881",USD,3254,3254,3254,0,1,1,0,1,2734-2828,NULL,NULL,NULL,NULL,11E7137828BFD033BCDA06616AC582AF,312D9DC3283E277BC042ADA115035B61,...
11E713782910CE8EA211020AF2129A61,"2017-03-27 22:34:06.625",USD,9335,9335,9335,0,1,1,0,1,2859-5372,NULL,NULL,NULL,NULL,11E7137829314E9FBCDA06616AC582AF,54BC38843BC8D10C4680D0CFEE4F1DA8,...
11E71378299679CFA211020AF2129A61,"2017-03-27 22:34:07.385",USD,7451,7451,7451,0,1,1,0,1,2141-4882,NULL,NULL,NULL,NULL,11E7137829A5473EBCDA06616AC582AF,BED629C835F1AEC5CD0AD7E9C22F0179,...
11E7137829CC7E3AA211020AF2129A61,"2017-03-27 22:34:07.697",USD,3947,3947,3947,0,1,1,0,1,2886-6197,NULL,NULL,NULL,NULL,11E7137829D4E76ABCDA06616AC582AF,FB1E8BB1C518B386BA32240C7B677C9F,...
11E713782A586A29A211020AF2129A61,"2017-03-27 22:34:08.898",USD,6874,6874,6874,0,1,1,0,1,2419-3990,NULL,NULL,NULL,NULL,11E713782A8C20A5BCDA06616AC582AF,A9A9918AACD74E93BDE62B71DB471361,...
11E713782B7D1438A211020AF2129A61,"2017-03-27 22:34:10.901",USD,14881,14881,14881,0,1,1,0,1,2868-4485,NULL,NULL,NULL,NULL,11E713782BBDD1EBBCDA06616AC582AF,BC9CBEC069BDE808197A6C2DE94B0021,...
11E713782CCDAF5FA211020AF2129A61,"2017-03-27 22:34:13.074",USD,9496,9496,9496,0,1,1,0,1,2117-5672,NULL,NULL,NULL,NULL,11E713782D095877BCDA06616AC582AF,CEE7B8F554E71F3C9ECD35006FF719A2,...
11E713782D77F9CAA211020AF2129A61,"2017-03-27 22:34:13.845",USD,701,701,701,0,1,1,0,1,2676-0108,NULL,NULL,NULL,NULL,11E713782D7F0959BCDA06616AC582AF,441C0063F0CCD3E638F4EA7CF7FA2F56,...
11E713782DC5F211A211020AF2129A61,"2017-03-27 22:34:14.424",USD,3463,3463,3463,0,1,1,0,1,2856-9562,NULL,NULL,NULL,NULL,11E713782DD7428DBCDA06616AC582AF,C8E68946F9C8386DFB56007BA7BF3B82,...
11E713782E29BD72A211020AF2129A61,"2017-03-27 22:34:15.076",USD,5288,5288,5288,0,1,1,0,1,2826-1184,NULL,NULL,NULL,NULL,11E713782E3AEDF6BCDA06616AC582AF,5EB71D69E2585F8A096417BB333C2E72,...
11E713782E5A91BDA211020AF2129A61,"2017-03-27 22:34:15.322",USD,244,244,244,0,1,1,0,1,2816-9767,NULL,NULL,NULL,NULL,11E713782E605BEABCDA06616AC582AF,2F9E89A0BDBD3DED1024A989D0986B1A,...
11E7137839FA55CFA211020AF2129A61,"2017-03-27 22:34:35.053",USD,7482,7482,7482,0,1,1,0,1,2807-0480,NULL,NULL,NULL,NULL,11E713783A231BBBBCDA06616AC582AF,479A03B53FCEB862E7DB17DB4674012F,...
11E713783AF6B726A211020AF2129A61,"2017-03-27 22:34:36.780",USD,13437,13437,13437,0,1,1,0,1,2484-2418,NULL,NULL,NULL,NULL,11E713783B2AB8CEBCDA06616AC582AF,22E395D53708294C2C61B029B9DE4D28,...
11E713783D0AA322A211020AF2129A61,"2017-03-27 22:34:40.291",USD,7988,7988,7988,0,1,1,0,1,2974-3744,NULL,NULL,NULL,NULL,11E713783D424990BCDA06616AC582AF,C1FBC784C7E8B7D5818B658B4B3CF503,...
11E713783E35199AA211020AF2129A61,"2017-03-27 22:34:42.154",USD,17083,17083,17083,0,1,1,0,1,2460-2361,NULL,NULL,NULL,NULL,11E713783E5EA918BCDA06616AC582AF,081688484B23F2A64CA9D32F805B3E72,...
11E713783FB96F60A211020AF2129A61,"2017-03-27 22:34:44.774",USD,9422,9422,9422,0,1,1,0,1,2270-0669,NULL,NULL,NULL,NULL,11E713783FEE6F59BCDA06616AC582AF,5D2E8924D5AE98FB1B4416CF13B35174,...
11E7137841197507A211020AF2129A61,"2017-03-27 22:34:47.209",USD,23383,23383,23383,0,1,1,0,1,2018-2923,NULL,NULL,NULL,NULL,11E713784161EC18BCDA06616AC582AF,F367D603CA043FF9423E7DF285DF9830,...
11E7137843FFF34DA211020AF2129A61,"2017-03-27 22:34:51.942",USD,21759,21759,21759,0,1,1,0,1,2650-4880,NULL,NULL,NULL,NULL,11E71378443431BDBCDA06616AC582AF,B1748DB8DF112D15C9703202770BCAB7,...
11E71378450B21D4A211020AF2129A61,"2017-03-27 22:34:53.779",USD,9103,9103,9103,0,1,1,0,1,2182-9035,NULL,NULL,NULL,NULL,11E71378454C7B93BCDA06616AC582AF,C1C79D492D691540906082026C87EE39,...
11E71378479994CCA211020AF2129A61,"2017-03-27 22:34:58.063",USD,18442,18442,18442,0,1,1,0,1,2204-3131,NULL,NULL,NULL,NULL,11E7137847DA2399BCDA06616AC582AF,93C2B0FBBB628F4ECED1D15620A2C72A,...
11E7137848AED576A211020AF2129A61,"2017-03-27 22:34:59.683",USD,6220,6220,6220,0,1,1,0,1,2373-8003,NULL,NULL,NULL,NULL,11E7137848D15EABBCDA06616AC582AF,C498E0C1E7C43AA1E82292AF4D5380E2,...
11E713784A2DACCFA211020AF2129A61,"2017-03-27 22:35:02.066",USD,2707,2707,2707,0,1,1,0,1,2027-5256,NULL,NULL,NULL,NULL,11E713784A3D03D3BCDA06616AC582AF,70DDDF12FD56982721477A5EE998FF0F,...
11E713784AA638BCA211020AF2129A61,"2017-03-27 22:35:03.003",USD,8274,8274,8274,0,1,1,0,1,2776-2354,NULL,NULL,NULL,NULL,11E713784ACBE682BCDA06616AC582AF,FCDD5596C19E66D5A40B6302695303AB,...
11E713784C503F45A211020AF2129A61,"2017-03-27 22:35:05.594",USD,510,510,510,0,1,1,0,1,2671-8121,NULL,NULL,NULL,NULL,11E713784C573C08BCDA06616AC582AF,660434D18DEAF27ED758F7E892EB66E2,...
11E713784C8494F5A211020AF2129A61,"2017-03-27 22:35:05.929",USD,412,412,412,0,1,1,0,1,2206-8870,NULL,NULL,NULL,NULL,11E713784C8A5DC8BCDA06616AC582AF,5BFE492676586C25375A9D827E6C5539,...
11E713784D1033E6A211020AF2129A61,"2017-03-27 22:35:11.241",USD,4525,4525,4525,0,0,0,0,0,NULL,"2015-12-08 18:48:59",NULL,NULL,NULL,11E713784FB44CDCBCDA06616AC582AF,9A5D4B0675751521C3BA7AD1622E902C,...
11E713784DFB3014A211020AF2129A61,"2017-03-27 22:35:08.768",USD,25570,25570,25570,0,1,1,0,1,2561-5638,NULL,NULL,NULL,NULL,11E713784E3B8D43BCDA06616AC582AF,8324E6CBF44CAA6A912D81825FA4788E,...
11E713785183E1BCA211020AF2129A61,"2017-03-27 22:35:14.740",USD,8190,8190,8190,0,1,1,0,1,2684-9261,NULL,NULL,NULL,NULL,11E7137851CADF6CBCDA06616AC582AF,B4BF44A270B6005C9019B4942416A17A,...
11E71378539079C4A211020AF2129A61,"2017-03-27 22:35:18.248",USD,32334,32334,32334,0,1,1,0,1,2981-3120,NULL,NULL,NULL,NULL,11E7137853E22E29BCDA06616AC582AF,D53934F85C475514F27D55B3282005F7,...
11E71378560412BEA211020AF2129A61,"2017-03-27 22:35:21.931",USD,2988,2988,2988,0,1,1,0,1,2243-2589,NULL,NULL,NULL,NULL,11E7137856141A02BCDA06616AC582AF,C924E1224FAC56951E3E19E391F02C1C,...
11E7137856F99577A211020AF2129A61,"2017-03-27 22:35:23.851",USD,22681,22681,22681,0,1,1,0,1,2170-5105,NULL,NULL,NULL,NULL,11E7137857390C54BCDA06616AC582AF,82327EFDFE99D504C90A3441CD174D5F,...
11E7137859D0F8C2A211020AF2129A61,"2017-03-27 22:35:28.497",USD,7026,7026,7026,0,1,1,0,1,2293-0893,NULL,NULL,NULL,NULL,11E7137859FE1A98BCDA06616AC582AF,B179972F4D038637970C5910800FB336,...
11E713785B716219A211020AF2129A61,"2017-03-27 22:35:31.191",USD,14881,14881,14881,0,1,1,0,1,2211-7898,NULL,NULL,NULL,NULL,11E713785B992B32BCDA06616AC582AF,2BCDEBE74E13F2AEF2A0B209634749BC,...
11E713785D1993D2A211020AF2129A61,"2017-03-27 22:35:34.050",USD,15820,15820,15820,0,1,1,0,1,2782-6129,NULL,NULL,NULL,NULL,11E713785D4D36C3BCDA06616AC582AF,8D009F3E9C48ABBFC34C8486C8908B78,...
11E713785DF80CCDA211020AF2129A61,"2017-03-27 22:35:35.438",USD,10403,10403,10403,0,1,1,0,1,2212-6523,NULL,NULL,NULL,NULL,11E713785E2118DABCDA06616AC582AF,437BF1EE25E0865502336324CF157954,...
11E71378605B78B6A211020AF2129A61,"2017-03-27 22:35:39.404",USD,4642,4642,4642,0,1,1,0,1,2742-0114,NULL,NULL,NULL,NULL,11E71378607E4D5EBCDA06616AC582AF,97612890D9C6D550E823B9F35F98C342,...
11E7137861617715A211020AF2129A61,"2017-03-27 22:35:41.170",USD,9776,9776,9776,0,1,1,0,1,2100-0974,NULL,NULL,NULL,NULL,11E71378618BBF10BCDA06616AC582AF,4949B132EF9D5F89EBCE672C62A3A0BF,...
11E71378631B34FCA211020AF2129A61,"2017-03-27 22:35:43.879",USD,3749,3749,3749,0,1,1,0,1,2174-9827,NULL,NULL,NULL,NULL,11E7137863291ABEBCDA06616AC582AF,8A4DA55070A20A0E6512D4C0466750F5,...
11E7137863733F7AA211020AF2129A61,"2017-03-27 22:35:44.403",USD,708,708,708,0,1,1,0,1,2010-6413,NULL,NULL,NULL,NULL,11E713786378F16FBCDA06616AC582AF,05049BC20D948A817FD4A5CC2F285464,...
11E71378645BF1DDA211020AF2129A61,"2017-03-27 22:35:46.295",USD,19749,19749,19749,0,1,1,0,1,2001-1983,NULL,NULL,NULL,NULL,11E713786499CBE0BCDA06616AC582AF,8588408769D0EB5C0FEFEC1A03A818D4,...
11E713786527CE23A211020AF2129A61,"2017-03-27 22:35:47.330",USD,3527,3527,3527,0,1,1,0,1,2126-5448,NULL,NULL,NULL,NULL,11E713786537BA05BCDA06616AC582AF,33ECECBB08DAA82F8AAEF5A22F29D0CB,...
11E71378673F6323A211020AF2129A61,"2017-03-27 22:35:54.297",USD,6274,6274,6274,0,1,1,0,1,2520-7024,NULL,NULL,NULL,NULL,11E71378695EBC7DBCDA06616AC582AF,B536A9A61824759951CDE7E95CEDDEFA,...
11E7137867E762A2A211020AF2129A61,"2017-03-27 22:35:52.196",USD,17625,17625,17625,0,1,1,0,1,2693-8116,NULL,NULL,NULL,NULL,11E71378681E2162BCDA06616AC582AF,139CD797DB43FB18FC063F622AB02386,...
11E713786A69535CA211020AF2129A61,"2017-03-27 22:35:56.302",USD,6176,6176,6176,0,1,1,0,1,2438-7053,NULL,NULL,NULL,NULL,11E713786A90CE89BCDA06616AC582AF,EA373042792997D3381ADDE325F0654A,...
11E713786B35F1F5A211020AF2129A61,"2017-03-27 22:35:57.670",USD,17057,17057,17057,0,1,1,0,1,2664-9106,NULL,NULL,NULL,NULL,11E713786B6188EDBCDA06616AC582AF,DA301F7D7635E7DA27926CCC27867BF0,...
11E713786E095D74A211020AF2129A61,"2017-03-27 22:36:02.243",USD,5260,5260,5260,0,1,1,0,1,2511-2525,NULL,NULL,NULL,NULL,11E713786E1B3517BCDA06616AC582AF,79F35B31AD4D90AD3DC0188F04FA4B08,...
11E713786E7BF4EBA211020AF2129A61,"2017-03-27 22:36:03.094",USD,8501,8501,8501,0,1,1,0,1,2223-1030,NULL,NULL,NULL,NULL,11E713786E9D02D7BCDA06616AC582AF,4B6494C7CC9D1EEF71997FB256491735,...
11E7137870519F67A211020AF2129A61,"2017-03-27 22:36:06.025",USD,3487,3487,3487,0,1,1,0,1,2091-4571,NULL,NULL,NULL,NULL,11E71378705C4AC3BCDA06616AC582AF,CCC9216BC9FB1B3DCF7E9D236CD4AEDB,...
11E7137870CBD810A211020AF2129A61,"2017-03-27 22:36:06.853",USD,2088,2088,2088,0,1,1,0,1,2222-1344,NULL,NULL,NULL,NULL,11E7137870DABC30BCDA06616AC582AF,AF9D17FF06EA2F7D5FCD5C7753900907,...
11E7137871CF3E92A211020AF2129A61,"2017-03-27 22:36:08.559",USD,7707,7707,7707,0,1,1,0,1,2196-4679,NULL,NULL,NULL,NULL,11E7137871DF0B66BCDA06616AC582AF,355133B09E9C8467F1ED5A094734A55C,...
11E713787228A9A7A211020AF2129A61,"2017-03-27 22:36:09.145",USD,3187,3187,3187,0,1,1,0,1,2980-6315,NULL,NULL,NULL,NULL,11E71378723876E1BCDA06616AC582AF,75839C5BD19173B02A301B07272E233E,...
11E7137873C2D1BFA211020AF2129A61,"2017-03-27 22:36:11.775",USD,1564,1564,1564,0,1,1,0,1,2802-9635,NULL,NULL,NULL,NULL,11E7137873C9C65FBCDA06616AC582AF,42F903E891953228614741C137FF4270,...
11E7137873E266D6A211020AF2129A61,"2017-03-27 22:36:11.991",USD,1566,1566,1566,0,1,1,0,1,2758-9649,NULL,NULL,NULL,NULL,11E7137873EAB8A2BCDA06616AC582AF,940D40480E160929A58C092FC7671F2B,...
11E713787479C5A4A211020AF2129A61,"2017-03-27 22:36:13.143",USD,11218,11218,11218,0,1,1,0,1,2344-8126,NULL,NULL,NULL,NULL,11E71378749A5C25BCDA06616AC582AF,C689B407466A31B2967FD8C076B0A530,...
11E71378754B9463A211020AF2129A61,"2017-03-27 22:36:14.664",USD,9670,9670,9670,0,1,1,0,1,2325-3637,NULL,NULL,NULL,NULL,11E7137875828332BCDA06616AC582AF,376D4D2791554AC9F4B3607E2D2DA67A,...
11E7137877FFB80CA211020AF2129A61,"2017-03-27 22:36:19.051",USD,8540,8540,8540,0,1,1,0,1,2970-9772,NULL,NULL,NULL,NULL,11E71378781FF022BCDA06616AC582AF,548E8AEDA4163C8C9A17547A6642FF9C,...
11E7137878D15FBBA211020AF2129A61,"2017-03-27 22:36:20.561",USD,10757,10757,10757,0,1,1,0,1,2905-6787,NULL,NULL,NULL,NULL,11E713787906556DBCDA06616AC582AF,AE53CDFF355DAB2602ACC676D2079628,...
11E713787B90F522A211020AF2129A61,"2017-03-27 22:36:25.150",USD,12931,12931,12931,0,1,1,0,1,2660-7766,NULL,NULL,NULL,NULL,11E713787BC28980BCDA06616AC582AF,54F4B9B61B77E6C8E860983C2C81E6F5,...
11E713787DF06850A211020AF2129A61,"2017-03-27 22:36:29.314",USD,15380,15380,15380,0,1,1,0,1,2879-2384,NULL,NULL,NULL,NULL,11E713787E3DEC39BCDA06616AC582AF,D05630C4BF149A3CD76A4650631D09FF,...
11E713787F96501CA211020AF2129A61,"2017-03-27 22:36:31.637",USD,1900,1900,1900,0,1,1,0,1,2476-7887,NULL,"2015-11-25 16:11:51","2015-12-25 16:11:51",NULL,11E713787FA035A3BCDA06616AC582AF,55C4096C899275EE54DDD46EC773BC9C,...
11E713787FE533CDA211020AF2129A61,"2017-03-27 22:36:32.183",USD,8230,8230,8230,0,1,1,0,1,2540-7084,NULL,NULL,NULL,NULL,11E713787FF3CB33BCDA06616AC582AF,BC92A271C053E187FDF925EEE32C35B2,...
11E713788044DF78A211020AF2129A61,"2017-03-27 22:36:32.938",USD,5423,5423,5423,0,1,1,0,1,2726-7625,NULL,NULL,NULL,NULL,11E713788066F921BCDA06616AC582AF,C7CC64AF1C2692602EEF4070EDD74605,...
11E7137882181919A211020AF2129A61,"2017-03-27 22:36:35.813",USD,1078,1078,1078,0,1,1,0,1,2011-2771,NULL,NULL,NULL,NULL,11E71378821DAC88BCDA06616AC582AF,B97241B83E31DD1D65157187B7542BC2,...
11E71378832347F9A211020AF2129A61,"2017-03-27 22:36:37.592",USD,1907,1907,1907,0,1,1,0,1,2200-4651,NULL,NULL,NULL,NULL,11E71378832CFA8FBCDA06616AC582AF,F98D99F5F8270B7F606F911A20C299C7,...
11E71378843E05F8A211020AF2129A61,"2017-03-27 22:36:39.444",USD,3209,3209,3209,0,1,1,0,1,2462-8657,NULL,NULL,NULL,NULL,11E713788447A7CFBCDA06616AC582AF,758AA1B936EBB512E988B0047EF3A4CC,...
11E713788545D954A211020AF2129A61,"2017-03-27 22:36:41.174",USD,2183,2183,2183,0,1,1,0,1,2471-8669,NULL,NULL,NULL,NULL,11E71378854F9E05BCDA06616AC582AF,8E854019A8CAC9C3411010E720AE9FDF,...
11E7137886FA4043A211020AF2129A61,"2017-03-27 22:36:44.468",USD,20845,20845,20845,0,1,1,0,1,2296-4905,NULL,NULL,NULL,NULL,11E7137887463BF9BCDA06616AC582AF,9104E936479B4A819E671EAAF8F3224F,...
11E713788A319DC2A211020AF2129A61,"2017-03-27 22:36:49.651",USD,14794,14794,14794,0,1,1,0,1,2673-2951,NULL,NULL,NULL,NULL,11E713788A5D34E7BCDA06616AC582AF,5E750E2A7CF82C9D598F16F6B53A1A2B,...
11E713788C7F36EAA211020AF2129A61,"2017-03-27 22:36:53.812",USD,12455,12455,12455,0,1,1,0,1,2086-6244,NULL,NULL,NULL,NULL,11E713788CD817B1BCDA06616AC582AF,93A6E565FD27BC4042FE13996B96A7DB,...
11E71378905BD4DCA211020AF2129A61,"2017-03-27 22:37:00.122",USD,18254,18254,18254,0,1,1,0,1,2072-4638,NULL,NULL,NULL,NULL,11E71378909AEDD9BCDA06616AC582AF,5CD11CB1B884D614603478825E51AC63,...
11E7137894872EA9A211020AF2129A61,"2017-03-27 22:37:07.051",USD,9273,9273,9273,0,1,1,0,1,2372-4859,NULL,NULL,NULL,NULL,11E7137894BC2016BCDA06616AC582AF,23022BB971BB393FED7F5C4749D575FD,...
11E713789614FB4CA211020AF2129A61,"2017-03-27 22:37:09.667",USD,15535,15535,15535,0,1,1,0,1,2226-5710,NULL,NULL,NULL,NULL,11E71378964B44B1BCDA06616AC582AF,E8DE3DDF20B8297A86FB853A3ACDF512,...
11E713789BE85F99A211020AF2129A61,"2017-03-27 22:37:19.335",USD,4881,4881,4881,0,1,1,0,1,2199-4945,NULL,NULL,NULL,NULL,11E713789C0E9886BCDA06616AC582AF,81EAB6E63BFD748550130FF95FE57C9C,...
11E713789D3D1A9AA211020AF2129A61,"2017-03-27 22:37:21.727",USD,28509,28509,28509,0,1,1,0,1,2914-8841,NULL,NULL,NULL,NULL,11E713789D7B899BBCDA06616AC582AF,8EF76D6E95D2C7CC79FB60BCF29D61D0,...
11E713789F4A9E1AA211020AF2129A61,"2017-03-27 22:37:24.872",USD,5129,5129,5129,0,1,1,0,1,2822-4311,NULL,NULL,NULL,NULL,11E713789F5B6CC4BCDA06616AC582AF,9435E6EA9CB38D7587D527384FDCCA3E,...
11E713789F8905F8A211020AF2129A61,"2017-03-27 22:37:25.229",USD,893,893,893,0,1,1,0,1,2838-8639,NULL,NULL,NULL,NULL,11E713789F91D0C3BCDA06616AC582AF,F8F824EE9ED68A45CA9785B54461CFC8,...
11E71378A0AEE8D1A211020AF2129A61,"2017-03-27 22:37:27.371",USD,6462,6462,6462,0,1,1,0,1,2368-8656,NULL,NULL,NULL,NULL,11E71378A0D89F10BCDA06616AC582AF,A951A2AB96C16C46577A0D503A4F931F,...
11E71378A1D3E109A211020AF2129A61,"2017-03-27 22:37:29.081",USD,1438,1438,1438,0,1,1,0,1,2447-9287,NULL,NULL,NULL,NULL,11E71378A1DDB9FEBCDA06616AC582AF,B473D42753E3B15A5247CEC9A698E07A,...
11E71378A305D0E5A211020AF2129A61,"2017-03-27 22:37:31.136",USD,4758,4758,4758,0,1,1,0,1,2113-5719,NULL,NULL,NULL,NULL,11E71378A3174EC5BCDA06616AC582AF,BE3CE008327EB36DCB1274E0A61E6680,...
11E71378A352DFDEA211020AF2129A61,"2017-03-27 22:37:31.563",USD,610,610,610,0,1,1,0,1,2630-2637,NULL,NULL,NULL,NULL,11E71378A35872D0BCDA06616AC582AF,1ED2ABAC000129F28CEBF0828E2ED2AE,...
11E71378A4178F58A211020AF2129A61,"2017-03-27 22:37:33.195",USD,21542,21542,21542,0,1,1,0,1,2031-3229,NULL,NULL,NULL,NULL,11E71378A45167FBBCDA06616AC582AF,EADD2C97619660117AB3C707ABF78857,...
11E71378A6C263EDA211020AF2129A61,"2017-03-27 22:37:37.718",USD,11335,11335,11335,0,1,1,0,1,2611-1112,NULL,NULL,NULL,NULL,11E71378A7038216BCDA06616AC582AF,5A31E51128F410925CB61DC7D1D52C50,...
11E71378A908F827A211020AF2129A61,"2017-03-27 22:37:41.482",USD,20233,20233,20233,0,1,1,0,1,2847-6919,NULL,NULL,NULL,NULL,11E71378A941F939BCDA06616AC582AF,A43704078DFF4E4996F1992036C64335,...
11E71378AA4A2B07A211020AF2129A61,"2017-03-27 22:37:43.672",USD,7963,7963,7963,0,1,1,0,1,2132-9105,NULL,NULL,NULL,NULL,11E71378AA9006B8BCDA06616AC582AF,72BD02E2051B1D10A714EC7CC3C79B29,...
11E71378AE4AF252A211020AF2129A61,"2017-03-27 22:37:50.294",USD,21478,21478,21478,0,1,1,0,1,2849-2356,NULL,NULL,NULL,NULL,11E71378AE8288E1BCDA06616AC582AF,C6FBBB9F3A6DC151CF6DFB23CD078A8B,...
11E71378AF8EE455A211020AF2129A61,"2017-03-27 22:37:52.526",USD,13928,13928,13928,0,1,1,0,1,2204-5904,NULL,NULL,NULL,NULL,11E71378AFD72CE4BCDA06616AC582AF,CE2430D89CE1902983056BDA18BCA898,...
11E71378B629B839A211020AF2129A61,"2017-03-27 22:38:03.392",USD,7847,7847,7847,0,1,1,0,1,2737-5986,NULL,NULL,NULL,NULL,11E71378B6512B68BCDA06616AC582AF,1DA4159A51B6A12766B395921F8FC734,...
11E71378B71C5592A211020AF2129A61,"2017-03-27 22:38:05.068",USD,18462,18462,18462,0,1,1,0,1,2486-7752,NULL,NULL,NULL,NULL,11E71378B750CAE1BCDA06616AC582AF,950D7259381DBF0CE8BACBB5DB4ADEDB,...
11E71378BC629562A211020AF2129A61,"2017-03-27 22:38:14.011",USD,15515,15515,15515,0,1,1,0,1,2010-9150,NULL,NULL,NULL,NULL,11E71378BCA56B07BCDA06616AC582AF,559984A988F3D5FBD46A2A62154D37FD,...
11E71378BE2071F1A211020AF2129A61,"2017-03-27 22:38:16.905",USD,19838,19838,19838,0,1,1,0,1,2236-8227,NULL,NULL,NULL,NULL,11E71378BE5F1ED1BCDA06616AC582AF,77CC4CA21F1B5C0056BE4FC2B1C81816,...
11E71378C0C8879AA211020AF2129A61,"2017-03-27 22:38:21.183",USD,12689,12689,12689,0,1,1,0,1,2166-4958,NULL,NULL,NULL,NULL,11E71378C0EBBF93BCDA06616AC582AF,E84102B6CA684ACF07A58FB02E56E225,...
11E71378C19F5F66A211020AF2129A61,"2017-03-27 22:38:22.590",USD,3870,3870,3870,0,1,1,0,1,2002-9873,NULL,NULL,NULL,NULL,11E71378C1C277D6BCDA06616AC582AF,B47FA6A40434C5398EAFFF631FC90F77,...
11E71378C2FAD146A211020AF2129A61,"2017-03-27 22:38:24.717",USD,1769,1769,1769,0,1,1,0,1,2448-8532,NULL,NULL,NULL,NULL,11E71378C30716F4BCDA06616AC582AF,B24298F77A51EB9B3605D010D6BA8E66,...
11E71378C42DAB86A211020AF2129A61,"2017-03-27 22:38:27.003",USD,16086,16086,16086,0,1,1,0,1,2627-1249,NULL,NULL,NULL,NULL,11E71378C463BEE7BCDA06616AC582AF,5CDCB4CD6805010554166D3C99545192,...
11E71378C65A4FB4A211020AF2129A61,"2017-03-27 22:38:30.609",USD,8786,8786,8786,0,1,1,0,1,2440-8206,NULL,NULL,NULL,NULL,11E71378C68A1996BCDA06616AC582AF,C8D9CE7F6D098F85D0AA48487A2F3542,...
11E71378C99974C0A211020AF2129A61,"2017-03-27 22:38:36.151",USD,8669,8669,8669,0,1,1,0,1,2808-6785,NULL,NULL,NULL,NULL,11E71378C9D7C820BCDA06616AC582AF,4834AC414211D2807AD92C4BFB52F71D,...
11E71378CAB78F25A211020AF2129A61,"2017-03-27 22:38:37.934",USD,17074,17074,17074,0,1,1,0,1,2375-3841,NULL,NULL,NULL,NULL,11E71378CAE7E15EBCDA06616AC582AF,67065C4AA995583E309D03B07CC1B521,...
11E71378CDD2644CA211020AF2129A61,"2017-03-27 22:38:43.253",USD,11057,11057,11057,0,1,1,0,1,2301-9037,NULL,NULL,NULL,NULL,11E71378CE137FB8BCDA06616AC582AF,03148EACFE72A3728C7275ED473C41BE,...
11E71378CFBE06D4A211020AF2129A61,"2017-03-27 22:38:46.436",USD,21022,21022,21022,0,1,1,0,1,2029-8933,NULL,NULL,NULL,NULL,11E71378CFF92B59BCDA06616AC582AF,FC92706B75BFA7057138B8C1CEE691C2,...
